Valid ,at         ,Lon    ,Lat    ,Wind   ,Winddir   ,Wind-sea   ,Swell       ,Swelldir  ,Swellperiod    ,SWH       ,MWH       ,Current  ,SST
11-SEP-2024 ,12   ,66.00  ,12.00   ,20.42   ,WSW    ,2.34      ,0.889   ,SSW     ,10.1   ,2.50    ,4.76    ,0.54     ,27.60
11-SEP-2024 ,18   ,66.00  ,12.00   ,17.39   ,WSW    ,2.29      ,0.925   ,SSW     ,10.1   ,2.47    ,4.70    ,0.54     ,27.57
12-SEP-2024 ,00   ,66.00  ,12.00   ,16.38   ,WSW    ,2.16      ,0.963   ,WSW     ,10.1   ,2.36    ,4.49    ,0.42     ,27.54
12-SEP-2024 ,06   ,66.00  ,12.00   ,15.20   ,WSW    ,1.99      ,0.999   ,WSW     ,10.2   ,2.23    ,4.24    ,0.34     ,27.53
12-SEP-2024 ,12   ,66.00  ,12.00   ,15.15   ,WSW    ,1.91      ,0.964   ,WSW     ,10.1   ,2.14    ,4.07    ,0.25     ,27.56
12-SEP-2024 ,18   ,66.00  ,12.00   ,14.48   ,WSW    ,1.86      ,0.924   ,WSW     ,10.1   ,2.08    ,3.95    ,0.26     ,27.54
13-SEP-2024 ,00   ,66.00  ,12.00   ,14.53   ,WSW    ,1.82      ,0.938   ,WSW     ,10.2   ,2.05    ,3.90    ,0.28     ,27.52
13-SEP-2024 ,06   ,66.00  ,12.00   ,13.39   ,WSW    ,1.78      ,0.973   ,WSW     ,10.3   ,2.03    ,3.87    ,0.43     ,27.51
13-SEP-2024 ,12   ,66.00  ,12.00   ,15.44   ,WSW    ,1.78      ,0.959   ,SSW     ,10.2   ,2.02    ,3.84    ,0.49     ,27.55
11-SEP-2024 ,00   ,79.60  ,12.00   ,-99     ,-99    ,-99       ,-99     ,-99     ,-99    ,-99     ,-99     ,....     ,.... 
11-SEP-2024 ,06   ,79.60  ,12.00   ,-99     ,-99    ,-99       ,-99     ,-99     ,-99    ,-99     ,-99     ,....     ,.... 
11-SEP-2024 ,12   ,79.60  ,12.00   ,-99     ,-99    ,-99       ,-99     ,-99     ,-99    ,-99     ,-99     ,....     ,.... 
11-SEP-2024 ,18   ,79.60  ,12.00   ,-99     ,-99    ,-99       ,-99     ,-99     ,-99    ,-99     ,-99     ,....     ,.... 
12-SEP-2024 ,00   ,79.60  ,12.00   ,-99     ,-99    ,-99       ,-99     ,-99     ,-99    ,-99     ,-99     ,....     ,.... 
12-SEP-2024 ,06   ,79.60  ,12.00   ,-99     ,-99    ,-99       ,-99     ,-99     ,-99    ,-99     ,-99     ,....     ,.... 
12-SEP-2024 ,12   ,79.60  ,12.00   ,-99     ,-99    ,-99       ,-99     ,-99     ,-99    ,-99     ,-99     ,....     ,.... 
12-SEP-2024 ,18   ,79.60  ,12.00   ,-99     ,-99    ,-99       ,-99     ,-99     ,-99    ,-99     ,-99     ,....     ,.... 
13-SEP-2024 ,00   ,79.60  ,12.00   ,-99     ,-99    ,-99       ,-99     ,-99     ,-99    ,-99     ,-99     ,....     ,.... 
13-SEP-2024 ,06   ,79.60  ,12.00   ,-99     ,-99    ,-99       ,-99     ,-99     ,-99    ,-99     ,-99     ,....     ,.... 
13-SEP-2024 ,12   ,79.60  ,12.00   ,-99     ,-99    ,-99       ,-99     ,-99     ,-99    ,-99     ,-99     ,....     ,.... 
11-SEP-2024 ,00   ,79.60  ,12.00   ,-99     ,-99    ,-99       ,-99     ,-99     ,-99    ,-99     ,-99     ,....     ,.... 
11-SEP-2024 ,06   ,79.60  ,12.00   ,-99     ,-99    ,-99       ,-99     ,-99     ,-99    ,-99     ,-99     ,....     ,.... 
11-SEP-2024 ,12   ,79.60  ,12.00   ,-99     ,-99    ,-99       ,-99     ,-99     ,-99    ,-99     ,-99     ,....     ,.... 
11-SEP-2024 ,18   ,79.60  ,12.00   ,-99     ,-99    ,-99       ,-99     ,-99     ,-99    ,-99     ,-99     ,....     ,.... 
12-SEP-2024 ,00   ,79.60  ,12.00   ,-99     ,-99    ,-99       ,-99     ,-99     ,-99    ,-99     ,-99     ,....     ,.... 
12-SEP-2024 ,06   ,79.60  ,12.00   ,-99     ,-99    ,-99       ,-99     ,-99     ,-99    ,-99     ,-99     ,....     ,.... 
12-SEP-2024 ,12   ,79.60  ,12.00   ,-99     ,-99    ,-99       ,-99     ,-99     ,-99    ,-99     ,-99     ,....     ,.... 
12-SEP-2024 ,18   ,79.60  ,12.00   ,-99     ,-99    ,-99       ,-99     ,-99     ,-99    ,-99     ,-99     ,....     ,.... 
13-SEP-2024 ,00   ,79.60  ,12.00   ,-99     ,-99    ,-99       ,-99     ,-99     ,-99    ,-99     ,-99     ,....     ,.... 
13-SEP-2024 ,06   ,79.60  ,12.00   ,-99     ,-99    ,-99       ,-99     ,-99     ,-99    ,-99     ,-99     ,....     ,.... 
13-SEP-2024 ,12   ,79.60  ,12.00   ,-99     ,-99    ,-99       ,-99     ,-99     ,-99    ,-99     ,-99     ,....     ,.... 
11-SEP-2024 ,00   ,93.20  ,12.00   ,13.04   ,WSW    ,0.82      ,0.564   ,SSE     ,11.7   ,0.99    ,1.89    ,0.43     ,29.29
11-SEP-2024 ,06   ,93.20  ,12.00   ,10.74   ,WSW    ,0.74      ,0.522   ,SSE     ,11.7   ,0.90    ,1.72    ,0.66     ,29.35
11-SEP-2024 ,12   ,93.20  ,12.00   ,7.362   ,WSW    ,0.61      ,0.491   ,SSE     ,11.6   ,0.78    ,1.49    ,0.81     ,29.41
11-SEP-2024 ,18   ,93.20  ,12.00   ,8.200   ,WSW    ,0.58      ,0.471   ,SSE     ,11.2   ,0.75    ,1.42    ,0.38     ,29.34
12-SEP-2024 ,00   ,93.20  ,12.00   ,10.15   ,WSW    ,0.64      ,0.452   ,SSE     ,11.2   ,0.79    ,1.50    ,0.40     ,29.31
12-SEP-2024 ,06   ,93.20  ,12.00   ,9.737   ,WSW    ,0.61      ,0.437   ,SSE     ,11.4   ,0.75    ,1.44    ,0.48     ,29.30
12-SEP-2024 ,12   ,93.20  ,12.00   ,9.481   ,WSW    ,0.59      ,0.429   ,SSE     ,11.7   ,0.73    ,1.39    ,0.51     ,29.31
12-SEP-2024 ,18   ,93.20  ,12.00   ,9.425   ,WSW    ,0.56      ,0.415   ,SSE     ,11.8   ,0.70    ,1.33    ,0.36     ,29.28
13-SEP-2024 ,00   ,93.20  ,12.00   ,10.42   ,WSW    ,0.58      ,0.396   ,SSE     ,11.6   ,0.70    ,1.34    ,0.36     ,29.25
13-SEP-2024 ,06   ,93.20  ,12.00   ,10.74   ,WSW    ,0.58      ,0.370   ,SSE     ,11.0   ,0.69    ,1.31    ,0.62     ,29.29
13-SEP-2024 ,12   ,93.20  ,12.00   ,10.98   ,WSW    ,0.63      ,0.346   ,SSE     ,10.8   ,0.71    ,1.36    ,0.63     ,29.35
11-SEP-2024 ,00   ,93.20  ,12.00   ,13.04   ,WSW    ,0.82      ,0.564   ,SSE     ,11.7   ,0.99    ,1.89    ,0.43     ,29.29
11-SEP-2024 ,06   ,93.20  ,12.00   ,10.74   ,WSW    ,0.74      ,0.522   ,SSE     ,11.7   ,0.90    ,1.72    ,0.66     ,29.35
11-SEP-2024 ,12   ,93.20  ,12.00   ,7.362   ,WSW    ,0.61      ,0.491   ,SSE     ,11.6   ,0.78    ,1.49    ,0.81     ,29.41
11-SEP-2024 ,18   ,93.20  ,12.00   ,8.200   ,WSW    ,0.58      ,0.471   ,SSE     ,11.2   ,0.75    ,1.42    ,0.38     ,29.34
12-SEP-2024 ,00   ,93.20  ,12.00   ,10.15   ,WSW    ,0.64      ,0.452   ,SSE     ,11.2   ,0.79    ,1.50    ,0.40     ,29.31
12-SEP-2024 ,06   ,93.20  ,12.00   ,9.737   ,WSW    ,0.61      ,0.437   ,SSE     ,11.4   ,0.75    ,1.44    ,0.48     ,29.30
12-SEP-2024 ,12   ,93.20  ,12.00   ,9.481   ,WSW    ,0.59      ,0.429   ,SSE     ,11.7   ,0.73    ,1.39    ,0.51     ,29.31
12-SEP-2024 ,18   ,93.20  ,12.00   ,9.425   ,WSW    ,0.56      ,0.415   ,SSE     ,11.8   ,0.70    ,1.33    ,0.36     ,29.28
13-SEP-2024 ,00   ,93.20  ,12.00   ,10.42   ,WSW    ,0.58      ,0.396   ,SSE     ,11.6   ,0.70    ,1.34    ,0.36     ,29.25
13-SEP-2024 ,06   ,93.20  ,12.00   ,10.74   ,WSW    ,0.58      ,0.370   ,SSE     ,11.0   ,0.69    ,1.31    ,0.62     ,29.29
13-SEP-2024 ,12   ,93.20  ,12.00   ,10.98   ,WSW    ,0.63      ,0.346   ,SSE     ,10.8   ,0.71    ,1.36    ,0.63     ,29.35
11-SEP-2024 ,00   ,66.00  ,8.000   ,14.50   ,WSW    ,1.69      ,0.895   ,SSE     ,10.4   ,1.91    ,3.63    ,0.27     ,29.02
11-SEP-2024 ,06   ,66.00  ,8.000   ,12.65   ,WSW    ,1.65      ,0.858   ,SSE     ,10.3   ,1.86    ,3.54    ,0.33     ,29.01
11-SEP-2024 ,12   ,66.00  ,8.000   ,13.71   ,WSW    ,1.62      ,0.847   ,SSE     ,10.2   ,1.82    ,3.47    ,0.46     ,29.08
11-SEP-2024 ,18   ,66.00  ,8.000   ,11.08   ,WSW    ,1.58      ,0.836   ,SSE     ,10.1   ,1.78    ,3.39    ,0.36     ,29.01
12-SEP-2024 ,00   ,66.00  ,8.000   ,12.28   ,WSW    ,1.55      ,0.812   ,SSE     ,10.1   ,1.75    ,3.34    ,0.34     ,28.97
12-SEP-2024 ,06   ,66.00  ,8.000   ,8.401   ,WSW    ,1.51      ,0.827   ,SSE     ,10.1   ,1.72    ,3.27    ,0.40     ,28.96
12-SEP-2024 ,12   ,66.00  ,8.000   ,9.789   ,WSW    ,1.45      ,0.873   ,S       ,10.2   ,1.69    ,3.22    ,0.55     ,29.08
12-SEP-2024 ,18   ,66.00  ,8.000   ,10.76   ,WSW    ,1.42      ,0.873   ,SSE     ,10.2   ,1.66    ,3.16    ,0.48     ,28.98
13-SEP-2024 ,00   ,66.00  ,8.000   ,9.330   ,WSW    ,1.36      ,0.870   ,SSE     ,10.1   ,1.62    ,3.08    ,0.39     ,28.95
13-SEP-2024 ,06   ,66.00  ,8.000   ,8.876   ,WSW    ,1.31      ,0.893   ,SSE     ,10.2   ,1.58    ,3.01    ,0.36     ,28.94
13-SEP-2024 ,12   ,66.00  ,8.000   ,9.385   ,WSW    ,1.27      ,0.897   ,SSE     ,10.2   ,1.55    ,2.96    ,0.37     ,29.04
11-SEP-2024 ,00   ,66.00  ,8.000   ,14.50   ,WSW    ,1.69      ,0.895   ,SSE     ,10.4   ,1.91    ,3.63    ,0.27     ,29.02
11-SEP-2024 ,06   ,66.00  ,8.000   ,12.65   ,WSW    ,1.65      ,0.858   ,SSE     ,10.3   ,1.86    ,3.54    ,0.33     ,29.01
11-SEP-2024 ,12   ,66.00  ,8.000   ,13.71   ,WSW    ,1.62      ,0.847   ,SSE     ,10.2   ,1.82    ,3.47    ,0.46     ,29.08
11-SEP-2024 ,18   ,66.00  ,8.000   ,11.08   ,WSW    ,1.58      ,0.836   ,SSE     ,10.1   ,1.78    ,3.39    ,0.36     ,29.01
12-SEP-2024 ,00   ,66.00  ,8.000   ,12.28   ,WSW    ,1.55      ,0.812   ,SSE     ,10.1   ,1.75    ,3.34    ,0.34     ,28.97
12-SEP-2024 ,06   ,66.00  ,8.000   ,8.401   ,WSW    ,1.51      ,0.827   ,SSE     ,10.1   ,1.72    ,3.27    ,0.40     ,28.96
12-SEP-2024 ,12   ,66.00  ,8.000   ,9.789   ,WSW    ,1.45      ,0.873   ,S       ,10.2   ,1.69    ,3.22    ,0.55     ,29.08
12-SEP-2024 ,18   ,66.00  ,8.000   ,10.76   ,WSW    ,1.42      ,0.873   ,SSE     ,10.2   ,1.66    ,3.16    ,0.48     ,28.98
13-SEP-2024 ,00   ,66.00  ,8.000   ,9.330   ,WSW    ,1.36      ,0.870   ,SSE     ,10.1   ,1.62    ,3.08    ,0.39     ,28.95
13-SEP-2024 ,06   ,66.00  ,8.000   ,8.876   ,WSW    ,1.31      ,0.893   ,SSE     ,10.2   ,1.58    ,3.01    ,0.36     ,28.94
13-SEP-2024 ,12   ,66.00  ,8.000   ,9.385   ,WSW    ,1.27      ,0.897   ,SSE     ,10.2   ,1.55    ,2.96    ,0.37     ,29.04
11-SEP-2024 ,00   ,79.60  ,8.000   ,17.99   ,WSW    ,1.58      ,0.579   ,SSW     ,11.1   ,1.69    ,3.21    ,....     ,28.32
11-SEP-2024 ,06   ,79.60  ,8.000   ,17.28   ,WSW    ,1.49      ,0.560   ,SSW     ,11.0   ,1.59    ,3.03    ,....     ,28.30
11-SEP-2024 ,12   ,79.60  ,8.000   ,19.71   ,WSW    ,1.58      ,0.551   ,SSW     ,11.2   ,1.67    ,3.18    ,....     ,28.27
11-SEP-2024 ,18   ,79.60  ,8.000   ,19.45   ,WSW    ,1.71      ,0.540   ,SSW     ,11.0   ,1.80    ,3.42    ,....     ,28.25
12-SEP-2024 ,00   ,79.60  ,8.000   ,17.03   ,WSW    ,1.56      ,0.531   ,SSW     ,10.8   ,1.65    ,3.14    ,....     ,28.22
12-SEP-2024 ,06   ,79.60  ,8.000   ,17.56   ,WSW    ,1.48      ,0.525   ,SSW     ,10.7   ,1.57    ,2.99    ,....     ,28.21
12-SEP-2024 ,12   ,79.60  ,8.000   ,18.21   ,SSW    ,1.51      ,0.516   ,SSW     ,10.7   ,1.60    ,3.04    ,....     ,28.22
12-SEP-2024 ,18   ,79.60  ,8.000   ,19.55   ,SW     ,1.64      ,0.512   ,SSW     ,10.3   ,1.72    ,3.28    ,....     ,28.20
13-SEP-2024 ,00   ,79.60  ,8.000   ,18.10   ,WSW    ,1.58      ,0.490   ,SSW     ,10.1   ,1.65    ,3.14    ,....     ,28.19
13-SEP-2024 ,06   ,79.60  ,8.000   ,16.63   ,WSW    ,1.41      ,0.463   ,SSW     ,14.3   ,1.48    ,2.82    ,....     ,28.24
13-SEP-2024 ,12   ,79.60  ,8.000   ,17.61   ,WSW    ,1.43      ,0.449   ,SSW     ,14.0   ,1.50    ,2.86    ,....     ,28.31
11-SEP-2024 ,00   ,79.60  ,8.000   ,17.99   ,WSW    ,1.58      ,0.579   ,SSW     ,11.1   ,1.69    ,3.21    ,....     ,28.32
11-SEP-2024 ,06   ,79.60  ,8.000   ,17.28   ,WSW    ,1.49      ,0.560   ,SSW     ,11.0   ,1.59    ,3.03    ,....     ,28.30
11-SEP-2024 ,12   ,79.60  ,8.000   ,19.71   ,WSW    ,1.58      ,0.551   ,SSW     ,11.2   ,1.67    ,3.18    ,....     ,28.27
11-SEP-2024 ,18   ,79.60  ,8.000   ,19.45   ,WSW    ,1.71      ,0.540   ,SSW     ,11.0   ,1.80    ,3.42    ,....     ,28.25
12-SEP-2024 ,00   ,79.60  ,8.000   ,17.03   ,WSW    ,1.56      ,0.531   ,SSW     ,10.8   ,1.65    ,3.14    ,....     ,28.22
12-SEP-2024 ,06   ,79.60  ,8.000   ,17.56   ,WSW    ,1.48      ,0.525   ,SSW     ,10.7   ,1.57    ,2.99    ,....     ,28.21
12-SEP-2024 ,12   ,79.60  ,8.000   ,18.21   ,SSW    ,1.51      ,0.516   ,SSW     ,10.7   ,1.60    ,3.04    ,....     ,28.22
12-SEP-2024 ,18   ,79.60  ,8.000   ,19.55   ,SW     ,1.64      ,0.512   ,SSW     ,10.3   ,1.72    ,3.28    ,....     ,28.20
13-SEP-2024 ,00   ,79.60  ,8.000   ,18.10   ,WSW    ,1.58      ,0.490   ,SSW     ,10.1   ,1.65    ,3.14    ,....     ,28.19
13-SEP-2024 ,06   ,79.60  ,8.000   ,16.63   ,WSW    ,1.41      ,0.463   ,SSW     ,14.3   ,1.48    ,2.82    ,....     ,28.24
13-SEP-2024 ,12   ,79.60  ,8.000   ,17.61   ,WSW    ,1.43      ,0.449   ,SSW     ,14.0   ,1.50    ,2.86    ,....     ,28.31
11-SEP-2024 ,00   ,93.20  ,8.000   ,16.58   ,WSW    ,1.78      ,1.287   ,SSW     ,11.1   ,2.19    ,4.17    ,0.72     ,29.30
11-SEP-2024 ,06   ,93.20  ,8.000   ,14.08   ,WSW    ,1.69      ,1.242   ,SSW     ,10.9   ,2.10    ,3.99    ,0.61     ,29.37
11-SEP-2024 ,12   ,93.20  ,8.000   ,15.96   ,WSW    ,1.67      ,1.186   ,SSW     ,10.8   ,2.05    ,3.90    ,0.91     ,29.42
11-SEP-2024 ,18   ,93.20  ,8.000   ,10.75   ,WSW    ,1.60      ,1.126   ,SSW     ,11.0   ,1.95    ,3.71    ,0.46     ,29.33
12-SEP-2024 ,00   ,93.20  ,8.000   ,14.47   ,WSW    ,1.53      ,1.097   ,SSW     ,11.3   ,1.88    ,3.58    ,0.42     ,29.30
12-SEP-2024 ,06   ,93.20  ,8.000   ,12.84   ,WSW    ,1.52      ,1.062   ,SSW     ,11.6   ,1.85    ,3.52    ,0.51     ,29.36
12-SEP-2024 ,12   ,93.20  ,8.000   ,15.20   ,WSW    ,1.55      ,0.997   ,SSW     ,11.4   ,1.84    ,3.51    ,0.80     ,29.41
12-SEP-2024 ,18   ,93.20  ,8.000   ,13.68   ,WSW    ,1.50      ,0.925   ,SSW     ,10.9   ,1.76    ,3.35    ,0.41     ,29.33
13-SEP-2024 ,00   ,93.20  ,8.000   ,16.00   ,WSW    ,1.55      ,0.865   ,SSW     ,10.7   ,1.78    ,3.38    ,0.78     ,29.28
13-SEP-2024 ,06   ,93.20  ,8.000   ,14.80   ,WSW    ,1.58      ,0.834   ,SSW     ,10.6   ,1.78    ,3.39    ,0.77     ,29.33
13-SEP-2024 ,12   ,93.20  ,8.000   ,15.74   ,WSW    ,1.61      ,0.833   ,SSW     ,10.4   ,1.82    ,3.45    ,1.00     ,29.37
11-SEP-2024 ,00   ,93.20  ,8.000   ,16.58   ,WSW    ,1.78      ,1.287   ,SSW     ,11.1   ,2.19    ,4.17    ,0.72     ,29.30
11-SEP-2024 ,06   ,93.20  ,8.000   ,14.08   ,WSW    ,1.69      ,1.242   ,SSW     ,10.9   ,2.10    ,3.99    ,0.61     ,29.37
11-SEP-2024 ,12   ,93.20  ,8.000   ,15.96   ,WSW    ,1.67      ,1.186   ,SSW     ,10.8   ,2.05    ,3.90    ,0.91     ,29.42
11-SEP-2024 ,18   ,93.20  ,8.000   ,10.75   ,WSW    ,1.60      ,1.126   ,SSW     ,11.0   ,1.95    ,3.71    ,0.46     ,29.33
12-SEP-2024 ,00   ,93.20  ,8.000   ,14.47   ,WSW    ,1.53      ,1.097   ,SSW     ,11.3   ,1.88    ,3.58    ,0.42     ,29.30
12-SEP-2024 ,06   ,93.20  ,8.000   ,12.84   ,WSW    ,1.52      ,1.062   ,SSW     ,11.6   ,1.85    ,3.52    ,0.51     ,29.36
12-SEP-2024 ,12   ,93.20  ,8.000   ,15.20   ,WSW    ,1.55      ,0.997   ,SSW     ,11.4   ,1.84    ,3.51    ,0.80     ,29.41
12-SEP-2024 ,18   ,93.20  ,8.000   ,13.68   ,WSW    ,1.50      ,0.925   ,SSW     ,10.9   ,1.76    ,3.35    ,0.41     ,29.33
13-SEP-2024 ,00   ,93.20  ,8.000   ,16.00   ,WSW    ,1.55      ,0.865   ,SSW     ,10.7   ,1.78    ,3.38    ,0.78     ,29.28
13-SEP-2024 ,06   ,93.20  ,8.000   ,14.80   ,WSW    ,1.58      ,0.834   ,SSW     ,10.6   ,1.78    ,3.39    ,0.77     ,29.33
13-SEP-2024 ,12   ,93.20  ,8.000   ,15.74   ,WSW    ,1.61      ,0.833   ,SSW     ,10.4   ,1.82    ,3.45    ,1.00     ,29.37
11-SEP-2024 ,00   ,66.00  ,4.000   ,16.07   ,SSW    ,1.36      ,1.008   ,SSE     ,10.3   ,1.70    ,3.23    ,0.48     ,29.81
11-SEP-2024 ,06   ,66.00  ,4.000   ,9.985   ,SSW    ,1.37      ,0.980   ,SSE     ,10.2   ,1.69    ,3.21    ,0.58     ,29.79
11-SEP-2024 ,12   ,66.00  ,4.000   ,9.718   ,WSW    ,1.30      ,0.922   ,SSE     ,10.1   ,1.59    ,3.03    ,0.65     ,29.80
11-SEP-2024 ,18   ,66.00  ,4.000   ,8.816   ,SSW    ,1.25      ,0.895   ,SSE     ,10.2   ,1.53    ,2.92    ,0.67     ,29.77
12-SEP-2024 ,00   ,66.00  ,4.000   ,5.968   ,SSW    ,1.19      ,0.923   ,SSE     ,10.4   ,1.51    ,2.87    ,0.71     ,29.73
12-SEP-2024 ,06   ,66.00  ,4.000   ,6.251   ,WSW    ,1.16      ,0.959   ,SSE     ,10.3   ,1.51    ,2.87    ,0.76     ,29.71
12-SEP-2024 ,12   ,66.00  ,4.000   ,5.013   ,WSW    ,1.16      ,0.983   ,SSE     ,10.2   ,1.52    ,2.89    ,0.82     ,29.72
12-SEP-2024 ,18   ,66.00  ,4.000   ,5.501   ,W      ,1.16      ,1.016   ,SSE     ,10.2   ,1.54    ,2.93    ,0.79     ,29.68
13-SEP-2024 ,00   ,66.00  ,4.000   ,5.824   ,SSW    ,1.16      ,1.035   ,SSE     ,10.4   ,1.55    ,2.95    ,0.77     ,29.63
13-SEP-2024 ,06   ,66.00  ,4.000   ,3.904   ,WSW    ,1.13      ,1.034   ,SSE     ,10.4   ,1.53    ,2.91    ,0.79     ,29.61
13-SEP-2024 ,12   ,66.00  ,4.000   ,4.003   ,WSW    ,1.09      ,1.022   ,SSE     ,10.4   ,1.49    ,2.84    ,0.77     ,29.66
11-SEP-2024 ,00   ,66.00  ,4.000   ,16.07   ,SSW    ,1.36      ,1.008   ,SSE     ,10.3   ,1.70    ,3.23    ,0.48     ,29.81
11-SEP-2024 ,06   ,66.00  ,4.000   ,9.985   ,SSW    ,1.37      ,0.980   ,SSE     ,10.2   ,1.69    ,3.21    ,0.58     ,29.79
11-SEP-2024 ,12   ,66.00  ,4.000   ,9.718   ,WSW    ,1.30      ,0.922   ,SSE     ,10.1   ,1.59    ,3.03    ,0.65     ,29.80
11-SEP-2024 ,18   ,66.00  ,4.000   ,8.816   ,SSW    ,1.25      ,0.895   ,SSE     ,10.2   ,1.53    ,2.92    ,0.67     ,29.77
12-SEP-2024 ,00   ,66.00  ,4.000   ,5.968   ,SSW    ,1.19      ,0.923   ,SSE     ,10.4   ,1.51    ,2.87    ,0.71     ,29.73
12-SEP-2024 ,06   ,66.00  ,4.000   ,6.251   ,WSW    ,1.16      ,0.959   ,SSE     ,10.3   ,1.51    ,2.87    ,0.76     ,29.71
12-SEP-2024 ,12   ,66.00  ,4.000   ,5.013   ,WSW    ,1.16      ,0.983   ,SSE     ,10.2   ,1.52    ,2.89    ,0.82     ,29.72
12-SEP-2024 ,18   ,66.00  ,4.000   ,5.501   ,W      ,1.16      ,1.016   ,SSE     ,10.2   ,1.54    ,2.93    ,0.79     ,29.68
13-SEP-2024 ,00   ,66.00  ,4.000   ,5.824   ,SSW    ,1.16      ,1.035   ,SSE     ,10.4   ,1.55    ,2.95    ,0.77     ,29.63
13-SEP-2024 ,06   ,66.00  ,4.000   ,3.904   ,WSW    ,1.13      ,1.034   ,SSE     ,10.4   ,1.53    ,2.91    ,0.79     ,29.61
13-SEP-2024 ,12   ,66.00  ,4.000   ,4.003   ,WSW    ,1.09      ,1.022   ,SSE     ,10.4   ,1.49    ,2.84    ,0.77     ,29.66
11-SEP-2024 ,00   ,79.60  ,4.000   ,9.888   ,WSW    ,1.33      ,1.360   ,SSE     ,10.5   ,1.90    ,3.61    ,0.62     ,29.16
11-SEP-2024 ,06   ,79.60  ,4.000   ,13.58   ,WSW    ,1.34      ,1.350   ,SSE     ,10.4   ,1.90    ,3.61    ,0.80     ,29.18
11-SEP-2024 ,12   ,79.60  ,4.000   ,12.61   ,WSW    ,1.36      ,1.333   ,SSE     ,10.3   ,1.90    ,3.61    ,1.06     ,29.28
11-SEP-2024 ,18   ,79.60  ,4.000   ,10.12   ,WSW    ,1.34      ,1.377   ,SSE     ,10.5   ,1.92    ,3.65    ,0.68     ,29.20
12-SEP-2024 ,00   ,79.60  ,4.000   ,13.13   ,WSW    ,1.37      ,1.425   ,SSE     ,10.6   ,1.98    ,3.76    ,0.77     ,29.16
12-SEP-2024 ,06   ,79.60  ,4.000   ,10.29   ,WSW    ,1.31      ,1.397   ,SSE     ,10.4   ,1.92    ,3.64    ,1.01     ,29.18
12-SEP-2024 ,12   ,79.60  ,4.000   ,12.11   ,WSW    ,1.31      ,1.299   ,SSE     ,10.2   ,1.84    ,3.50    ,1.22     ,29.31
12-SEP-2024 ,18   ,79.60  ,4.000   ,11.95   ,WSW    ,1.34      ,1.182   ,SSE     ,10.1   ,1.78    ,3.39    ,0.79     ,29.22
13-SEP-2024 ,00   ,79.60  ,4.000   ,12.15   ,WSW    ,1.36      ,1.083   ,SSE     ,10.1   ,1.74    ,3.30    ,0.79     ,29.19
13-SEP-2024 ,06   ,79.60  ,4.000   ,11.32   ,WSW    ,1.37      ,1.003   ,SSE     ,10.1   ,1.70    ,3.23    ,0.93     ,29.22
13-SEP-2024 ,12   ,79.60  ,4.000   ,12.81   ,WSW    ,1.39      ,0.923   ,SSE     ,10.1   ,1.67    ,3.17    ,1.13     ,29.37
11-SEP-2024 ,00   ,79.60  ,4.000   ,9.888   ,WSW    ,1.33      ,1.360   ,SSE     ,10.5   ,1.90    ,3.61    ,0.62     ,29.16
11-SEP-2024 ,06   ,79.60  ,4.000   ,13.58   ,WSW    ,1.34      ,1.350   ,SSE     ,10.4   ,1.90    ,3.61    ,0.80     ,29.18
11-SEP-2024 ,12   ,79.60  ,4.000   ,12.61   ,WSW    ,1.36      ,1.333   ,SSE     ,10.3   ,1.90    ,3.61    ,1.06     ,29.28
11-SEP-2024 ,18   ,79.60  ,4.000   ,10.12   ,WSW    ,1.34      ,1.377   ,SSE     ,10.5   ,1.92    ,3.65    ,0.68     ,29.20
12-SEP-2024 ,00   ,79.60  ,4.000   ,13.13   ,WSW    ,1.37      ,1.425   ,SSE     ,10.6   ,1.98    ,3.76    ,0.77     ,29.16
12-SEP-2024 ,06   ,79.60  ,4.000   ,10.29   ,WSW    ,1.31      ,1.397   ,SSE     ,10.4   ,1.92    ,3.64    ,1.01     ,29.18
12-SEP-2024 ,12   ,79.60  ,4.000   ,12.11   ,WSW    ,1.31      ,1.299   ,SSE     ,10.2   ,1.84    ,3.50    ,1.22     ,29.31
12-SEP-2024 ,18   ,79.60  ,4.000   ,11.95   ,WSW    ,1.34      ,1.182   ,SSE     ,10.1   ,1.78    ,3.39    ,0.79     ,29.22
13-SEP-2024 ,00   ,79.60  ,4.000   ,12.15   ,WSW    ,1.36      ,1.083   ,SSE     ,10.1   ,1.74    ,3.30    ,0.79     ,29.19
13-SEP-2024 ,06   ,79.60  ,4.000   ,11.32   ,WSW    ,1.37      ,1.003   ,SSE     ,10.1   ,1.70    ,3.23    ,0.93     ,29.22
13-SEP-2024 ,12   ,79.60  ,4.000   ,12.81   ,WSW    ,1.39      ,0.923   ,SSE     ,10.1   ,1.67    ,3.17    ,1.13     ,29.37
11-SEP-2024 ,00   ,93.20  ,4.000   ,4.668   ,WSW    ,1.37      ,1.412   ,SSE     ,10.6   ,1.97    ,3.75    ,0.29     ,29.69
11-SEP-2024 ,06   ,93.20  ,4.000   ,7.129   ,WSW    ,1.34      ,1.341   ,SSE     ,10.7   ,1.89    ,3.60    ,0.30     ,29.83
11-SEP-2024 ,12   ,93.20  ,4.000   ,5.928   ,WSW    ,1.30      ,1.298   ,SSE     ,10.6   ,1.84    ,3.50    ,0.20     ,30.02
